"","id","nome","categoria","origem","categoria_IUCN","value2a"
"1",42,"Reserva Biológica Do Lago Piratuba","Reserva Biológica","Protected Planet","Ia",7
"2",43,"Reserva Biológica Do Rio Trombetas","Reserva Biológica","Protected Planet","Ia",7
"3",44,"Reserva Biológica Do Jaru","Reserva Biológica","Protected Planet","Ia",7
"4",46,"Reserva Biológica Atol Das Rocas","Reserva Biológica","Protected Planet","Ia",7
"5",47,"Reserva Biológica De Sooretama","Reserva Biológica","Protected Planet","Ia",7
"6",48,"Reserva Biológica De Una","Reserva Biológica","Protected Planet","Ia",7
"7",49,"Reserva Biológica De Poço Das Antas","Reserva Biológica","Protected Planet","Ia",7
"8",51,"Reserva Biológica Do Córrego Do Veado","Reserva Biológica","Protected Planet","Ia",7
"9",52,"Reserva Biológica De Serra Negra","Reserva Biológica","Protected Planet","Ia",7
"10",53,"Parque Nacional Do Jaú","Parque","Protected Planet","II",6
"11",54,"Parque Nacional Do Pico Da Neblina","Parque","Protected Planet","II",6
"12",55,"Parque Nacional Da Amazônia","Parque","Protected Planet","II",6
"13",56,"Parque Nacional De Pacaás Novos","Parque","Protected Planet","II",6
"14",57,"Parque Nacional Do Cabo Orange","Parque","Protected Planet","II",6
"15",58,"Parque Nacional Do Araguaia","Parque","Protected Planet","II",6
"16",59,"Parque Nacional Da Chapada Dos Veadeiros","Parque","Protected Planet","II",6
"17",60,"Parque Nacional Do Iguaçu","Parque","Protected Planet","II",6
"18",61,"Parque Nacional Dos Lençois Maranhenses","Parque","Protected Planet","II",6
"19",62,"Parque Nacional Das Emas","Parque","Protected Planet","II",6
"20",64,"Parque Nacional Da Serra Da Capivara","Parque","Protected Planet","II",6
"21",65,"Parque Nacional Da Serra Da Canastra","Parque","Protected Planet","II",6
"22",66,"Parque Nacional De São Joaquim","Parque","Protected Planet","II",6
"23",67,"Parque Nacional De Brasília","Parque","Protected Planet","II",6
"24",68,"Parque Nacional Do Monte Pascoal","Parque","Protected Planet","II",6
"25",69,"Parque Nacional De Caparao","Parque","Protected Planet","II",6
"26",70,"Parque Nacional Do Itatiaia","Parque","Protected Planet","II",6
"27",71,"Parque Nacional De Aparados Da Serra","Parque","Protected Planet","II",6
"28",72,"Parque Nacional Da Serra Dos Orgãos","Parque","Protected Planet","II",6
"29",73,"Parque Nacional De Sete Cidades","Parque","Protected Planet","II",6
"30",74,"Parque Nacional Da Tijuca","Parque","Protected Planet","II",6
"31",75,"Parque Nacional De Ubajara","Parque","Protected Planet","II",6
"32",1974,"Parque Nacional Da Serra Da Bocaina","Parque","Protected Planet","II",6
"33",2186,"Reserva Biológica Augusto Ruschi","Reserva Biológica","Protected Planet","Ia",7
"34",2215,"Parque Nacional De Anavilhanas","Parque","Protected Planet","II",6
"35",2216,"Estação Ecológica De Aracuri-Esmeralda","Estação Ecológica","Protected Planet","Ia",7
"36",2218,"Estação Ecológica De Maracá","Estação Ecológica","Protected Planet","Ia",7
"37",2219,"Estação Ecológica De Maracá Jipioca","Estação Ecológica","Protected Planet","Ia",7
"38",2220,"Estação Ecológica De Taiamã","Estação Ecológica","Protected Planet","Ia",7
"39",2221,"Estação Ecológica De Uruçuí-Una","Estação Ecológica","Protected Planet","Ia",7
"40",2222,"Estação Ecológica Rio Acre","Estação Ecológica","Protected Planet","Ia",7
"41",2581,"Parque Nacional Do Pantanal Matogrossense","Parque","Protected Planet","II",6
"42",3219,"Parque Estadual Do Rio Doce","Parque","Protected Planet","II",6
"43",4891,"Estação Ecológica Do Jari","Estação Ecológica","Protected Planet","Ia",7
"44",4892,"Estação Ecológica De Paulo De Faria","Estação Ecológica","Protected Planet","Ia",7
"45",4893,"Parque Estadual Turístico Do Alto Do Ribeira","Parque","Protected Planet","II",6
"46",4894,"Parque Estadual Da Ara","Parque","Protected Planet","II",6
"47",4895,"Estação Ecológica Dos Caetetus","Estação Ecológica","Protected Planet","Ia",7
"48",4896,"Parque Estadual De Campos Do Jordão","Parque","Protected Planet","II",6
"49",4897,"Parque Estadual Carlos Botelho","Parque","Protected Planet","II",6
"50",4899,"Parque Estadual Da Ilha Anchieta","Parque","Protected Planet","II",6
"51",4900,"Parque Estadual  De Ilhabela","Parque","Protected Planet","II",6
"52",4903,"Parque Estadual Do Jaraguá","Parque","Protected Planet","II",6
"53",4904,"Parque Estadual Da Serra Do Mar","Parque","Protected Planet","II",6
"54",4908,"Parque Estadual De Vassununga","Parque","Protected Planet","II",6
"55",4912,"Parque Estadual Da Cantareira","Parque","Protected Planet","II",6
"56",4915,"Estação Ecológica De Itapeti","Estação Ecológica","Protected Planet","Ia",7
"57",5123,"Estação Ecológica Do Seridó","Estação Ecológica","Protected Planet","Ia",7
"58",5125,"Parque Estadual Serra Das Araras","Parque","Protected Planet","II",6
"59",5126,"Reserva Biológica Do Guaporé","Reserva Biológica","Protected Planet","Ia",7
"60",5127,"Reserva Biológica Do Abufari","Reserva Biológica","Protected Planet","Ia",7
"61",6074,"Reserva Biológica Do Tapirapé","Reserva Biológica","Protected Planet","Ia",7
"62",6957,"Reserva Biológica De Saltinho","Reserva Biológica","Protected Planet","Ia",7
"63",7906,"Área De Proteção Ambiental De Guaraqueçaba","Área de Proteção Ambiental","Protected Planet","V",3
"64",7908,"Estação Ecológica Do Taim","Estação Ecológica","Protected Planet","Ia",7
"65",9822,"Reserva Biológica De Comboios","Reserva Biológica","Protected Planet","Ia",7
"66",10086,"Área De Relevante Interesse Ecológica Capetinga/Taquara","Área de Relevante Interesse Ecológico","Protected Planet","IV",4
"67",10795,"Reserva Biológica Do Gurupi","Reserva Biológica","Protected Planet","Ia",7
"68",10801,"Parque do Tumucumaque","Terra Indígena","Protected Planet","VI",2
"69",10802,"Floresta Nacional De Tapajós","Floresta","Protected Planet","IV",4
"70",10803,"Floresta Nacional De Caxiuanã","Floresta","Protected Planet","IV",4
"71",10808,"Floresta Nacional De Três Barras","Floresta","Protected Planet","IV",4
"72",10809,"Floresta Nacional De Caçador","Floresta","Protected Planet","IV",4
"73",10810,"Floresta Nacional De São Francisco De Paula","Floresta","Protected Planet","IV",4
"74",10811,"Floresta Nacional De Canela","Floresta","Protected Planet","IV",4
"75",10814,"Floresta Nacional De Passo Fundo","Floresta","Protected Planet","IV",4
"76",10815,"Floresta Nacional Do Jamari","Floresta","Protected Planet","IV",4
"77",10821,"Área De Relevante Interesse Ecológica Manguezais Da Foz Do Rio Mamanguape","Área de Relevante Interesse Ecológico","Protected Planet","IV",4
"78",10822,"Estação Ecológica De Carijós","Estação Ecológica","Protected Planet","Ia",7
"79",10823,"Estação Ecológica De Pirapitinga","Estação Ecológica","Protected Planet","Ia",7
"80",10826,"Estação Ecológica De Niquiá","Estação Ecológica","Protected Planet","Ia",7
"81",10830,"Estação Ecológica Juami-Japurá","Estação Ecológica","Protected Planet","Ia",7
"82",10842,"Estação Ecológica Raso Da Catarina","Estação Ecológica","Protected Planet","Ia",7
"83",10843,"Refugio De Vida Silvestre Ilha Dos Lobos","Refugio de Vida Silvestre","Protected Planet","III",5
"84",10845,"Estação Ecológica De Jutaí-Solimões","Estação Ecológica","Protected Planet","Ia",7
"85",10846,"Estação Ecológica De Aiuaba","Estação Ecológica","Protected Planet","Ia",7
"86",15944,"Área De Proteção Ambiental Estadual Mestre Álvaro","Área de Proteção Ambiental","Protected Planet","V",3
"87",15945,"Parque Estadual Do Forno Grande","Parque","Protected Planet","II",6
"88",15961,"Parque Estadual Do Itacolomi","Parque","Protected Planet","II",6
"89",15980,"Parati-Mirim","Terra Indígena","Protected Planet","VI",2
"90",15981,"Reserva Biológica De Araras","Reserva Biológica","Protected Planet","Ia",7
"91",15987,"Parque Estadual Do Desengano","Parque","Protected Planet","II",6
"92",16066,"Parque Estadual De Ibicatu","Parque","Protected Planet","II",6
"93",16068,"Parque Estadual Do Rio Da Onça","Parque","Protected Planet","II",6
"94",16069,"Parque Estadual De Campinhos","Parque","Protected Planet","II",6
"95",16074,"Parque Estadual Do Caxambu","Parque","Protected Planet","II",6
"96",16078,"Parque Estadual Da Serra Furada","Parque","Protected Planet","II",6
"97",16081,"Parque Estadual Da Serra Do Tabuleiro","Parque","Protected Planet","II",6
"98",16083,"Reserva Biológica Do Ibirapuitã","Reserva Biológica","Protected Planet","Ia",7
"99",16086,"Parque Estadual Do Turvo","Parque","Protected Planet","II",6
"100",16091,"Reserva Biológica Do Mato Grande","Reserva Biológica","Protected Planet","Ia",7
"101",16092,"Parque Estadual Do Podocarpus","Parque","Protected Planet","II",6
"102",16105,"Área De Proteção Ambiental De Petrópolis","Área de Proteção Ambiental","Protected Planet","V",3
"103",18727,"Área De Proteção Ambiental De Piaçabuçu","Área de Proteção Ambiental","Protected Planet","V",3
"104",18733,"Reserva Particular Do Patrimônio Natural Kahena","Reserva Particular do Patrimônio Natural","Protected Planet","IV",4
"105",18738,"Estação Ecológica De Guaraqueçaba","Estação Ecológica","Protected Planet","Ia",7
"106",18739,"Estação Ecológica Tupinambás","Estação Ecológica","Protected Planet","Ia",7
"107",18740,"Estação Ecológica Dos Tupiniquins","Estação Ecológica","Protected Planet","Ia",7
"108",18742,"Reserva Biológica Do Córrego Grande","Reserva Biológica","Protected Planet","Ia",7
"109",18744,"Reserva Biológica Do Tinguá","Reserva Biológica","Protected Planet","Ia",7
"110",18745,"Reserva Biológica De Santa Isabel","Reserva Biológica","Protected Planet","Ia",7
"111",19272,"Parque Nacional Grande Sertão Veredas","Parque","Protected Planet","II",6
"112",19273,"Parque Nacional Da Chapada Dos Guimarães","Parque","Protected Planet","II",6
"113",19274,"Parque Nacional Do Superagui","Parque","Protected Planet","II",6
"114",19275,"Parque Nacional Da Serra Do Divisor","Parque","Protected Planet","II",6
"115",19421,"Reserva Biológica Estadual Do Aguaí","Reserva Biológica","Protected Planet","Ia",7
"116",19422,"Estação Ecológica De Águas Emendadas","Estação Ecológica","Protected Planet","Ia",7
"117",19428,"Reserva Biológica Da Serra Geral","Reserva Biológica","Protected Planet","Ia",7
"118",19431,"Estação Ecológica De Bauru","Estação Ecológica","Protected Planet","Ia",7
"119",19434,"Estação Ecológica Chaúas","Estação Ecológica","Protected Planet","Ia",7
"120",19435,"Estação Ecológica Ibicatu","Estação Ecológica","Protected Planet","Ia",7
"121",19437,"Estação Ecológica De Itirapina","Estação Ecológica","Protected Planet","Ia",7
"122",19438,"Estação Ecológica Jataí","Estação Ecológica","Protected Planet","Ia",7
"123",19441,"Estação Ecológica De Ribeirão Preto","Estação Ecológica","Protected Planet","Ia",7
"124",19442,"Estação Ecológica De Santa Bárbara","Estação Ecológica","Protected Planet","Ia",7
"125",19447,"Parque Nacional Da Chapada Diamantina","Parque","Protected Planet","II",6
"126",19448,"Parque Nacional Da Lagoa Do Peixe","Parque","Protected Planet","II",6
"127",19450,"Parque Estadual Do Bacanga","Parque","Protected Planet","II",6
"128",19453,"Parque Estadual Do Morro Do Chapéu","Parque","Protected Planet","II",6
"129",19454,"Reserva Biologica De Pedra Talhada","Reserva Biológica","Protected Planet","Ia",7
"130",19456,"Parque Estadual Da Serra De Caldas Novas","Parque","Protected Planet","II",6
"131",19458,"Área De Proteção Ambiental De Cairuçu","Área de Proteção Ambiental","Protected Planet","V",3
"132",19471,"Área De Proteção Ambiental Grutas Dos Brejões / Veredas Do Romão Gramacho","Área de Proteção Ambiental","Protected Planet","V",3
"133",19479,"Área De Proteção Ambiental De Mangaratiba","Área de Proteção Ambiental","Protected Planet","V",3
"134",19480,"Área De Proteção Ambiental De Maricá","Área de Proteção Ambiental","Protected Planet","V",3
"135",19481,"Área De Proteção Ambiental De Massambaba","Área de Proteção Ambiental","Protected Planet","V",3
"136",19484,"Área De Proteção Ambiental De Cananéia-Iguapé-Peruíbe","Área de Proteção Ambiental","Protected Planet","V",3
"137",19505,"Koatinemo","Terra Indígena","Protected Planet","VI",2
"138",19506,"Kararaô","Terra Indígena","Protected Planet","VI",2
"139",19554,"Estação Ecológica Do Tripuí","Estação Ecológica","Protected Planet","Ia",7
"140",19737,"Parque Nacional Da Serra Do Cipó","Parque","Protected Planet","II",6
"141",19745,"Floresta Nacional De Amapá","Floresta","Protected Planet","IV",4
"142",19746,"Floresta Nacional De Purus","Floresta","Protected Planet","IV",4
"143",19747,"Floresta Nacional De Tefé","Floresta","Protected Planet","IV",4
"144",19750,"Reserva Biológica Do Guará","Reserva Biológica","Protected Planet","Ia",7
"145",19751,"Área De Proteção Ambiental Da Bacia Do Rio Descoberto","Área de Proteção Ambiental","Protected Planet","V",3
"146",19752,"Área De Proteção Ambiental Da Bacia Do Rio São Bartolomeu","Área de Proteção Ambiental","Protected Planet","V",3
"147",19753,"Apa De Cafuringa","Área de Proteção Ambiental","Protected Planet","V",3
"148",19755,"Área De Proteção Ambiental Do Igarapé Gelado","Área de Proteção Ambiental","Protected Planet","V",3
"149",19758,"Floresta Nacional De Mário Xavier","Floresta","Protected Planet","IV",4
"150",19759,"Floresta Nacional De Bom Futuro","Floresta","Protected Planet","IV",4
"151",19762,"Parque Nacional Do Monte Roraima","Parque","Protected Planet","II",6
"152",19763,"Floresta Nacional De Ibirama","Floresta","Protected Planet","IV",4
"153",19769,"Reserva De Desenvolvimento Sustentável Mamirauá","Reserva de Desenvolvimento Sustentável","Protected Planet","VI",2
"154",19770,"Parque Estadual Da Fonte Grande","Parque","Protected Planet","II",6
"155",19777,"Estação Ecológica De Itapeva","Estação Ecológica","Protected Planet","Ia",7
"156",31750,"Reserva Biológica Guaribas","Reserva Biológica","Protected Planet","Ia",7
"157",31751,"Reserva Biológica Marinha Do Arvoredo","Reserva Biológica","Protected Planet","Ia",7
"158",31752,"Reserva Biológica Do Uatumã","Reserva Biológica","Protected Planet","Ia",7
"159",31755,"Área De Proteção Ambiental Cavernas Do Peruaçu","Área de Proteção Ambiental","Protected Planet","V",3
"160",31756,"Área De Proteção Ambiental Carste Da Lagoa Santa","Área de Proteção Ambiental","Protected Planet","V",3
"161",31758,"Área De Proteção Ambiental Serra Da Tabatinga","Área de Proteção Ambiental","Protected Planet","V",3
"162",31759,"Floresta Nacional Do Amazonas","Floresta","Protected Planet","IV",4
"163",31763,"Floresta Nacional De Mapiá-Inauiní","Floresta","Protected Planet","IV",4
"164",31768,"Floresta Nacional De Roraima","Floresta","Protected Planet","IV",4
"165",31769,"Floresta Nacional De Saracá-Taquera","Floresta","Protected Planet","IV",4
"166",31770,"Floresta Nacional De Tapirapé-Aquiri","Floresta","Protected Planet","IV",4
"167",31774,"Reserva Extrativista Alto Juruá","Reserva Extrativista","Protected Planet","VI",2
"168",31775,"Reserva Extrativista Chico Mendes","Reserva Extrativista","Protected Planet","VI",2
"169",31776,"Reserva Extrativista Rio Cajari","Reserva Extrativista","Protected Planet","VI",2
"170",31777,"Reserva Extrativista Rio Ouro Preto","Reserva Extrativista","Protected Planet","VI",2
"171",33040,"Parque Estadual De Águas Quentes","Parque","Protected Planet","II",6
"172",33041,"Reserva Biológica Culuene","Reserva Biológica","Protected Planet","Ia",7
"173",33521,"Parque Estadual Serra Do Aracá","Parque","Protected Planet","II",6
"174",33522,"Área De Proteção Ambiental De Presidente Figueiredo - Caverna Do Moroaga","Área de Proteção Ambiental","Protected Planet","V",3
"175",33524,"Área De Proteção Ambiental Nhamundá","Área de Proteção Ambiental","Protected Planet","V",3
"176",33530,"Área De Proteção Ambiental Lagoas E Dunas Do Abaeté","Área de Proteção Ambiental","Protected Planet","V",3
"177",33531,"Estação Ecológica Estadual Wenceslau Guimarães","Estação Ecológica","Protected Planet","Ia",7
"178",33544,"Área De Proteção Ambiental Da Serra De Baturité","Área de Proteção Ambiental","Protected Planet","V",3
"179",33555,"Arie Paranoá Sul","Área de Relevante Interesse Ecológico","Protected Planet","IV",4
"180",33559,"Parque Estadual Serra Do Brigadeiro","Parque","Protected Planet","II",6
"181",33562,"Área De Proteção Ambiental Cachoeira Das Andorinhas","Área de Proteção Ambiental","Protected Planet","V",3
"182",33569,"Área De Proteção Ambiental De Algodoal-Maiandeua","Área de Proteção Ambiental","Protected Planet","V",3
"183",33572,"Parque Estadual De Ibiporã","Parque","Protected Planet","II",6
"184",33577,"Parque Estadual De Palmas","Parque","Protected Planet","II",6
"185",33585,"Parque Estadual Do Penhasco Verde","Parque","Protected Planet","II",6
"186",33601,"Área De Proteção Ambiental Do Banhado Grande","Área de Proteção Ambiental","Protected Planet","V",3
"187",33608,"Estação Ecológica Samuel","Estação Ecológica","Protected Planet","Ia",7
"188",33609,"Estação Ecológica Serra Dos Três Irmãos","Estação Ecológica","Protected Planet","Ia",7
"189",33610,"Reserva Biológica Traçadal","Reserva Biológica","Protected Planet","Ia",7
"190",33611,"Reserva Biológica Rio Ouro Preto","Reserva Biológica","Protected Planet","Ia",7
"191",33612,"Parque Estadual De Guajará-Mirim","Parque","Protected Planet","II",6
"192",33613,"Parque Estadual De Corumbiara","Parque","Protected Planet","II",6
"193",33617,"Parque Estadual Serra Dos Reis","Parque","Protected Planet","II",6
"194",33620,"Parque Estadual Intervales","Parque","Protected Planet","II",6
"195",33623,"Área De Proteção Ambiental Do Rio Curiaú","Área de Proteção Ambiental","Protected Planet","V",3
"196",33712,"Estação Ecológica Do Rio Roosevelt","Estação Ecológica","Protected Planet","Ia",7
"197",33714,"Reserva Extrativista Rio Preto-Jacundá","Reserva Extrativista","Protected Planet","VI",2
"198",33716,"Reserva Extrativista Rio Pacaás Novos","Reserva Extrativista","Protected Planet","VI",2
"199",33723,"Nukini","Terra Indígena","Protected Planet","VI",2
"200",33724,"Poyanawa","Terra Indígena","Protected Planet","VI",2
"201",33725,"Jaminawa do Igarapé Preto","Terra Indígena","Protected Planet","VI",2
"202",33727,"Jaminawa Arara do Rio Bagé","Terra Indígena","Protected Planet","VI",2
"203",33728,"Kaxinawá da Praia do Carapanã","Terra Indígena","Protected Planet","VI",2
"204",33729,"Kampa do Rio Amonea","Terra Indígena","Protected Planet","VI",2
"205",33730,"Kaxinawá Ashaninka do Rio Breu","Terra Indígena","Protected Planet","VI",2
"206",33731,"Kaxinawá do Rio Jordão","Terra Indígena","Protected Planet","VI",2
"207",33732,"Alto Tarauacá","Terra Indígena","Protected Planet","VI",2
"208",33733,"Kampa e Isolados do Rio Envira","Terra Indígena","Protected Planet","VI",2
"209",33734,"Kaxinawá do Rio Humaitá","Terra Indígena","Protected Planet","VI",2
"210",33736,"Arara do Igarapé Humaitá","Terra Indígena","Protected Planet","VI",2
"211",33738,"Rio Gregório","Terra Indígena","Protected Planet","VI",2
"212",33739,"Kaxinawá Colônia Vinte e Sete","Terra Indígena","Protected Planet","VI",2
"213",33741,"Igarapé do Caucho","Terra Indígena","Protected Planet","VI",2
"214",33743,"Kulina Igarapé do Pau","Terra Indígena","Protected Planet","VI",2
"215",33744,"Kaxinawá Nova Olinda","Terra Indígena","Protected Planet","VI",2
"216",33745,"Mamoadate","Terra Indígena","Protected Planet","VI",2
"217",33746,"Cabeceira do Rio Acre","Terra Indígena","Protected Planet","VI",2
"218",33747,"Alto Rio Purus","Terra Indígena","Protected Planet","VI",2
"219",33751,"Floresta Nacional De Macauã","Floresta","Protected Planet","IV",4
"220",33809,"Galibi","Terra Indígena","Protected Planet","VI",2
"221",33810,"Jumina","Terra Indígena","Protected Planet","VI",2
"222",33811,"Uaça","Terra Indígena","Protected Planet","VI",2
"223",33812,"Waiãpi","Terra Indígena","Protected Planet","VI",2
"224",33821,"Reserva Biológica Morro Dos Seis Lagos","Reserva Biológica","Protected Planet","Ia",7
"225",33831,"Área De Relevante Interesse Ecológica Javari Buriti","Área de Relevante Interesse Ecológico","Protected Planet","IV",4
"226",33843,"Boca do Acre","Terra Indígena","Protected Planet","VI",2
"227",33844,"Camicua","Terra Indígena","Protected Planet","VI",2
"228",33846,"Coata-Laranjal","Terra Indígena","Protected Planet","VI",2
"229",33848,"Deni","Terra Indígena","Protected Planet","VI",2
"230",33849,"Estrela da Paz","Terra Indígena","Protected Planet","VI",2
"231",33853,"Gavião","Terra Indígena","Protected Planet","VI",2
"232",33854,"Guapenu","Terra Indígena","Protected Planet","VI",2
"233",33860,"Igarapé Grande","Terra Indígena","Protected Planet","VI",2
"234",33865,"Ipixuna","Terra Indígena","Protected Planet","VI",2
"235",33866,"Itaitinga","Terra Indígena","Protected Planet","VI",2
"236",33867,"Jaquiri","Terra Indígena","Protected Planet","VI",2
"237",33868,"Jatuarana","Terra Indígena","Protected Planet","VI",2
"238",33871,"Katukina/Kaxinawá","Terra Indígena","Protected Planet","VI",2
"239",33872,"Kaxarari","Terra Indígena","Protected Planet","VI",2
"240",33874,"Kulina do Medio Jurua","Terra Indígena","Protected Planet","VI",2
"241",33875,"Lago Aiapua","Terra Indígena","Protected Planet","VI",2
"242",33876,"Lago do Beruri","Terra Indígena","Protected Planet","VI",2
"243",33877,"Lameirão","Terra Indígena","Protected Planet","VI",2
"244",33878,"Lauro Sodré","Terra Indígena","Protected Planet","VI",2
"245",33879,"Macarrão","Terra Indígena","Protected Planet","VI",2
"246",33882,"Seruini/Mariene","Terra Indígena","Protected Planet","VI",2
"247",33885,"Meria","Terra Indígena","Protected Planet","VI",2
"248",33886,"Miratu","Terra Indígena","Protected Planet","VI",2
"249",33887,"Murutinga","Terra Indígena","Protected Planet","VI",2
"250",33888,"Natal/Felicidade","Terra Indígena","Protected Planet","VI",2
"251",33889,"Nhamundá/Mapuera","Terra Indígena","Protected Planet","VI",2
"252",33890,"Nove de Janeiro","Terra Indígena","Protected Planet","VI",2
"253",33891,"Padre","Terra Indígena","Protected Planet","VI",2
"254",33892,"Paracuhuba","Terra Indígena","Protected Planet","VI",2
"255",33894,"Paumari do Lago Marahã","Terra Indígena","Protected Planet","VI",2
"256",33895,"Pirahã","Terra Indígena","Protected Planet","VI",2
"257",33897,"Rio Biá","Terra Indígena","Protected Planet","VI",2
