"","id","nome","categoria","origem","categoria_IUCN","value2a"
"258",33898,"Recreio/São Félix","Terra Indígena","Protected Planet","VI",2
"259",33899,"São Leopoldo","Terra Indígena","Protected Planet","VI",2
"260",33901,"Tabocal","Terra Indígena","Protected Planet","VI",2
"261",33904,"Tenharim Marmelos","Terra Indígena","Protected Planet","VI",2
"262",33905,"Terra Vermelha","Terra Indígena","Protected Planet","VI",2
"263",33906,"Betania","Terra Indígena","Protected Planet","VI",2
"264",33907,"Tikúna de Feijoal","Terra Indígena","Protected Planet","VI",2
"265",33908,"Évare II","Terra Indígena","Protected Planet","VI",2
"266",33909,"Évare I","Terra Indígena","Protected Planet","VI",2
"267",33910,"Tukuna Porto Espiritual","Terra Indígena","Protected Planet","VI",2
"268",33911,"Tikuna de Santo Antonio","Terra Indígena","Protected Planet","VI",2
"269",33912,"Vui-Uata-In","Terra Indígena","Protected Planet","VI",2
"270",33916,"Trincheira","Terra Indígena","Protected Planet","VI",2
"271",33917,"Uati-Paraná","Terra Indígena","Protected Planet","VI",2
"272",33918,"Tukuna Umariaçu","Terra Indígena","Protected Planet","VI",2
"273",33919,"Uneiuxi","Terra Indígena","Protected Planet","VI",2
"274",33920,"Vale do Javari","Terra Indígena","Protected Planet","VI",2
"275",33922,"Waimiri-Atroari","Terra Indígena","Protected Planet","VI",2
"276",33925,"Zuruahã","Terra Indígena","Protected Planet","VI",2
"277",33926,"Alto Turiaçu","Terra Indígena","Protected Planet","VI",2
"278",33927,"Arariboia","Terra Indígena","Protected Planet","VI",2
"279",33928,"Awa","Terra Indígena","Protected Planet","VI",2
"280",33929,"Bacurizinho","Terra Indígena","Protected Planet","VI",2
"281",33930,"Cana Brava/Guajajara","Terra Indígena","Protected Planet","VI",2
"282",33931,"Caru","Terra Indígena","Protected Planet","VI",2
"283",33932,"Geralda Toco Preto","Terra Indígena","Protected Planet","VI",2
"284",33933,"Governador","Terra Indígena","Protected Planet","VI",2
"285",33935,"Krikati","Terra Indígena","Protected Planet","VI",2
"286",33936,"Lagoa Comprida","Terra Indígena","Protected Planet","VI",2
"287",33937,"Morro Branco","Terra Indígena","Protected Planet","VI",2
"288",33938,"Porquinhos","Terra Indígena","Protected Planet","VI",2
"289",33939,"Rio Pindaré","Terra Indígena","Protected Planet","VI",2
"290",33941,"Urucu/Juruá","Terra Indígena","Protected Planet","VI",2
"291",33942,"Apiaka/Kayabi","Terra Indígena","Protected Planet","VI",2
"292",33946,"Areões","Terra Indígena","Protected Planet","VI",2
"293",33948,"Bakairi","Terra Indígena","Protected Planet","VI",2
"294",33951,"Capoto/Jarina","Terra Indígena","Protected Planet","VI",2
"295",33952,"Erikbaktsa","Terra Indígena","Protected Planet","VI",2
"296",33953,"Escondido","Terra Indígena","Protected Planet","VI",2
"297",33955,"Estivadinho","Terra Indígena","Protected Planet","VI",2
"298",33956,"Figueiras","Terra Indígena","Protected Planet","VI",2
"299",33957,"Irantxe","Terra Indígena","Protected Planet","VI",2
"300",33958,"Japuira","Terra Indígena","Protected Planet","VI",2
"301",33961,"Jarudore","Reserva Indígena","Protected Planet","VI",2
"302",33962,"Marechal Rondon","Terra Indígena","Protected Planet","VI",2
"303",33963,"Menku","Terra Indígena","Protected Planet","VI",2
"304",33964,"Merure","Terra Indígena","Protected Planet","VI",2
"305",33965,"Nambikwara","Terra Indígena","Protected Planet","VI",2
"306",33966,"Parabubure","Terra Indígena","Protected Planet","VI",2
"307",33967,"Paresi","Terra Indígena","Protected Planet","VI",2
"308",33968,"Perigara","Terra Indígena","Protected Planet","VI",2
"309",33969,"Pimentel Barbosa","Terra Indígena","Protected Planet","VI",2
"310",33970,"Pirineus de Souza","Terra Indígena","Protected Planet","VI",2
"311",33972,"Rio Formoso","Terra Indígena","Protected Planet","VI",2
"312",33976,"Sangradouro/Volta Grande","Terra Indígena","Protected Planet","VI",2
"313",33977,"Santana","Terra Indígena","Protected Planet","VI",2
"314",33978,"São Domingos - MT","Terra Indígena","Protected Planet","VI",2
"315",33980,"Sararé","Terra Indígena","Protected Planet","VI",2
"316",33981,"Serra Morena","Terra Indígena","Protected Planet","VI",2
"317",33983,"Tadarimana","Terra Indígena","Protected Planet","VI",2
"318",33984,"Tapirapé/Karajá","Terra Indígena","Protected Planet","VI",2
"319",33985,"Tereza Cristina","Reserva Indígena","Protected Planet","VI",2
"320",33986,"Tirecatinga","Terra Indígena","Protected Planet","VI",2
"321",33987,"Umutina","Terra Indígena","Protected Planet","VI",2
"322",33988,"Utiariti","Terra Indígena","Protected Planet","VI",2
"323",33989,"Vale do Guaporé","Terra Indígena","Protected Planet","VI",2
"324",33990,"Zoró","Terra Indígena","Protected Planet","VI",2
"325",33991,"Alto Rio Guamá","Terra Indígena","Protected Planet","VI",2
"326",33992,"Amanayé","Terra Indígena","Protected Planet","VI",2
"327",33993,"Anambé","Terra Indígena","Protected Planet","VI",2
"328",33994,"Andirá-Marau","Terra Indígena","Protected Planet","VI",2
"329",33995,"Apyterewa","Terra Indígena","Protected Planet","VI",2
"330",33998,"Araweté Igarapé Ipixuna","Terra Indígena","Protected Planet","VI",2
"331",34000,"Baú","Terra Indígena","Protected Planet","VI",2
"332",34001,"Xikrin do Rio Catete","Terra Indígena","Protected Planet","VI",2
"333",34004,"Kayapó","Terra Indígena","Protected Planet","VI",2
"334",34007,"Cayabi","Terra Indígena","Protected Planet","VI",2
"335",34009,"Mãe Maria","Terra Indígena","Protected Planet","VI",2
"336",34010,"Munduruku","Terra Indígena","Protected Planet","VI",2
"337",34012,"Paquiçamba","Terra Indígena","Protected Planet","VI",2
"338",34013,"Parakanã","Terra Indígena","Protected Planet","VI",2
"339",34015,"Sai-Cinza","Terra Indígena","Protected Planet","VI",2
"340",34016,"Sororó","Terra Indígena","Protected Planet","VI",2
"341",34017,"Tembé","Terra Indígena","Protected Planet","VI",2
"342",34018,"Trocará","Terra Indígena","Protected Planet","VI",2
"343",34019,"Apinayé","Terra Indígena","Protected Planet","VI",2
"344",34020,"Funil","Terra Indígena","Protected Planet","VI",2
"345",34021,"Kraolandia","Terra Indígena","Protected Planet","VI",2
"346",34022,"Xambioá","Terra Indígena","Protected Planet","VI",2
"347",34023,"Xerente","Terra Indígena","Protected Planet","VI",2
"348",34026,"Reserva Extrativista Rio Cautário","Reserva Extrativista","Protected Planet","VI",2
"349",34030,"Igarapé Lage","Terra Indígena","Protected Planet","VI",2
"350",34031,"Igarapé Lourdes","Terra Indígena","Protected Planet","VI",2
"351",34032,"Igarapé Ribeirão","Terra Indígena","Protected Planet","VI",2
"352",34033,"Karipuna","Terra Indígena","Protected Planet","VI",2
"353",34034,"Karitiana","Terra Indígena","Protected Planet","VI",2
"354",34036,"Rio Mequens","Terra Indígena","Protected Planet","VI",2
"355",34037,"Pacaas Novas","Terra Indígena","Protected Planet","VI",2
"356",34038,"Rio Branco","Terra Indígena","Protected Planet","VI",2
"357",34039,"Rio Guaporé","Terra Indígena","Protected Planet","VI",2
"358",34040,"Rio Negro Ocaia","Terra Indígena","Protected Planet","VI",2
"359",34041,"Roosevelt","Terra Indígena","Protected Planet","VI",2
"360",34042,"Sagarana","Terra Indígena","Protected Planet","VI",2
"361",34043,"Sete de Setembro","Terra Indígena","Protected Planet","VI",2
"362",34044,"Tubarão Latunde","Terra Indígena","Protected Planet","VI",2
"363",34045,"Uru-Eu-Wau-Wau","Terra Indígena","Protected Planet","VI",2
"364",34046,"Ananás","Terra Indígena","Protected Planet","VI",2
"365",34047,"Aningal","Terra Indígena","Protected Planet","VI",2
"366",34048,"Anta","Terra Indígena","Protected Planet","VI",2
"367",34049,"Araça","Terra Indígena","Protected Planet","VI",2
"368",34051,"Barata Livramento","Terra Indígena","Protected Planet","VI",2
"369",34052,"Bom Jesus","Terra Indígena","Protected Planet","VI",2
"370",34053,"Boqueirão","Terra Indígena","Protected Planet","VI",2
"371",34054,"Cajueiro","Terra Indígena","Protected Planet","VI",2
"372",34055,"Canauanim","Terra Indígena","Protected Planet","VI",2
"373",34058,"Jabuti","Terra Indígena","Protected Planet","VI",2
"374",34059,"Jacamim","Terra Indígena","Protected Planet","VI",2
"375",34063,"Malacacheta","Terra Indígena","Protected Planet","VI",2
"376",34064,"Mangueira","Terra Indígena","Protected Planet","VI",2
"377",34065,"Manoa/Pium","Terra Indígena","Protected Planet","VI",2
"378",34067,"Muriru","Terra Indígena","Protected Planet","VI",2
"379",34068,"Ouro","Terra Indígena","Protected Planet","VI",2
"380",34072,"Pium","Terra Indígena","Protected Planet","VI",2
"381",34073,"Ponta da Serra","Terra Indígena","Protected Planet","VI",2
"382",34074,"Raimundão","Terra Indígena","Protected Planet","VI",2
"383",34075,"Raposa Serra do Sol","Terra Indígena","Protected Planet","VI",2
"384",34077,"Santa Inez","Terra Indígena","Protected Planet","VI",2
"385",34078,"São Marcos - MT","Reserva Indígena","Protected Planet","VI",2
"386",34080,"Serra da Moça","Terra Indígena","Protected Planet","VI",2
"387",34081,"Sucuba","Terra Indígena","Protected Planet","VI",2
"388",34082,"Tabalascada","Terra Indígena","Protected Planet","VI",2
"389",34083,"Truaru","Terra Indígena","Protected Planet","VI",2
"390",34084,"WaiWai","Terra Indígena","Protected Planet","VI",2
"391",34665,"Arara","Terra Indígena","Protected Planet","VI",2
"392",34814,"Área De Proteção Ambiental Lagoas De Guarajuba","Área de Proteção Ambiental","Protected Planet","V",3
"393",34842,"Trincheira Bacaja","Terra Indígena","Protected Planet","VI",2
"394",34843,"Cachoeira Seca","Terra Indígena","Protected Planet","VI",2
"395",34845,"Menkragnotí","Terra Indígena","Protected Planet","VI",2
"396",34849,"Rio Paru D'Este","Terra Indígena","Protected Planet","VI",2
"397",34895,"Kanela","Terra Indígena","Protected Planet","VI",2
"398",39850,"Área De Proteção Ambiental De Macaé De Cima","Área de Proteção Ambiental","Protected Planet","V",3
"399",39855,"Reserva Biológica Estadual De Guaratiba","Reserva Biológica","Protected Planet","Ia",7
"400",39856,"Área De Proteção Ambiental Da Serra De Sapiatiba","Área de Proteção Ambiental","Protected Planet","V",3
"401",40924,"Estação Ecológica Do Guaraguaçu","Estação Ecológica","Protected Planet","Ia",7
"402",41078,"Estação Ecológica Do Jardim Botânico","Estação Ecológica","Protected Planet","Ia",7
"403",41080,"Potiguara","Terra Indígena","Protected Planet","VI",2
"404",41087,"Parque Nacional Mar. De Fernando De Noronha","Parque","Protected Planet","II",6
"405",41089,"Floresta Estadual De Rendimento Sustentado Do Rio Madeira ""B""","Floresta","Protected Planet","IV",4
"406",41093,"Parque do Aripuanã","Terra Indígena","Protected Planet","VI",2
"407",61690,"Parque Estadual Do Cocó","Parque","Protected Planet","II",6
"408",67692,"Área De Relevante Interesse Ecológica Projeto Dinâmica Biológica De Fragmentos Florestais","Área de Relevante Interesse Ecológico","Protected Planet","IV",4
"409",67715,"Reserva Extrativista Marinha Pirajubaé","Reserva Extrativista","Protected Planet","VI",2
"410",71009,"Parque Estadual Marinho Do Parcel De Manuel Luís","Parque","Protected Planet","II",6
"411",81044,"Estação Ecológica Bananal","Estação Ecológica","Protected Planet","Ia",7
"412",81048,"Parque Estadual Do Jurupará","Parque","Protected Planet","II",6
"413",81049,"Estação Ecológica Itaberá","Estação Ecológica","Protected Planet","Ia",7
"414",81051,"Parque Estadual Do Morro Do Diabo","Parque","Protected Planet","II",6
"415",81052,"Parque Estadual De Porto Ferreira","Parque","Protected Planet","II",6
"416",81053,"Estação Ecológica Mata Do Jacaré","Estação Ecológica","Protected Planet","Ia",7
"417",81054,"Estação Ecológica Valinhos","Estação Ecológica","Protected Planet","Ia",7
"418",81055,"Estação Ecológica De Xitué","Estação Ecológica","Protected Planet","Ia",7
"419",81058,"Estação Ecológica Juréia-Itatins","Estação Ecológica","Protected Planet","Ia",7
"420",81060,"Parque Nacional Marinho Dos Abrolhos","Parque","Protected Planet","II",6
"421",101761,"Reserva De Desenvolvimento Sustentável Do Rio Iratapuru","Reserva de Desenvolvimento Sustentável","Protected Planet","VI",2
"422",115417,"Campinas/Katukina","Terra Indígena","Protected Planet","VI",2
"423",115418,"Tenharim do Igarapé Preto","Terra Indígena","Protected Planet","VI",2
"424",115433,"Área De Proteção Ambiental Ponta Da Baleia / Abrolhos","Área de Proteção Ambiental","Protected Planet","V",3
"425",115445,"Águas Belas","Terra Indígena","Protected Planet","VI",2
"426",115446,"Barra Velha","Terra Indígena","Protected Planet","VI",2
"427",115447,"Coroa Vermelha","Terra Indígena","Protected Planet","VI",2
"428",115511,"Acimã","Terra Indígena","Protected Planet","VI",2
"429",115512,"Alto Sepatini","Terra Indígena","Protected Planet","VI",2
"430",115513,"Apurinã do Igarapé São João","Terra Indígena","Protected Planet","VI",2
"431",115514,"Apurinã Igarapé Tauamirim","Terra Indígena","Protected Planet","VI",2
"432",115515,"Apurinã Km 124 BR-317","Terra Indígena","Protected Planet","VI",2
"433",115516,"Banawá","Terra Indígena","Protected Planet","VI",2
"434",115517,"Barreira da Missão","Terra Indígena","Protected Planet","VI",2
"435",115518,"Boa Vista - AM","Terra Indígena","Protected Planet","VI",2
"436",115519,"Cacau do Tarauaca","Terra Indígena","Protected Planet","VI",2
"437",115520,"Caititu","Terra Indígena","Protected Planet","VI",2
"438",115522,"Capivara","Terra Indígena","Protected Planet","VI",2
"439",115524,"Catipari/Mamoria","Terra Indígena","Protected Planet","VI",2
"440",115526,"Cunhã-Sapucaia","Terra Indígena","Protected Planet","VI",2
"441",115527,"Cuia","Terra Indígena","Protected Planet","VI",2
"442",115530,"Guajahã","Terra Indígena","Protected Planet","VI",2
"443",115532,"Igarapé Capana","Terra Indígena","Protected Planet","VI",2
"444",115533,"Ilha do Camaleão","Terra Indígena","Protected Planet","VI",2
"445",115535,"Jarawara/Jamamadi/Kanamati","Terra Indígena","Protected Planet","VI",2
"446",115536,"Juma","Terra Indígena","Protected Planet","VI",2
"447",115539,"Kanamari do Rio Juruá","Terra Indígena","Protected Planet","VI",2
"448",115543,"Paumari do Lago Manissuã","Terra Indígena","Protected Planet","VI",2
"449",115545,"Maraã Urubaxi","Terra Indígena","Protected Planet","VI",2
"450",115566,"Parana do Boa Boa","Terra Indígena","Protected Planet","VI",2
"451",115568,"Paumari do Lago Paricá","Terra Indígena","Protected Planet","VI",2
"452",115569,"Paumari do Rio Ituxi","Terra Indígena","Protected Planet","VI",2
"453",115570,"Paumari do Cuniua","Terra Indígena","Protected Planet","VI",2
"454",115571,"Peneri/Tacaquiri","Terra Indígena","Protected Planet","VI",2
"455",115574,"Rio Manicoré","Terra Indígena","Protected Planet","VI",2
"456",115577,"São Pedro do Sepatini","Terra Indígena","Protected Planet","VI",2
"457",115579,"Sepoti","Terra Indígena","Protected Planet","VI",2
"458",115584,"Tumiã","Terra Indígena","Protected Planet","VI",2
"459",115666,"Área De Proteção Ambiental Delta Do Parnaiba","Área de Proteção Ambiental","Protected Planet","V",3
"460",115686,"Área De Proteção Ambiental Das Reentrâncias Maranhenses","Área de Proteção Ambiental","Protected Planet","V",3
"461",115697,"Enawene-Nawe","Terra Indígena","Protected Planet","VI",2
"462",115699,"Taihantesu","Terra Indígena","Protected Planet","VI",2
"463",115700,"Pequizal","Terra Indígena","Protected Planet","VI",2
"464",115701,"Juininha","Terra Indígena","Protected Planet","VI",2
"465",115765,"Parque Estadual Serra Santa Bárbara","Parque","Protected Planet","II",6
"466",115768,"Área De Proteção Ambiental Das Cabeceiras Do Rio Cuiabá","Área de Proteção Ambiental","Protected Planet","V",3
"467",115769,"Parque Estadual Serra Ricardo Franco","Parque","Protected Planet","II",6
"468",115772,"Estação Ecológica Do Rio Ronuro","Estação Ecológica","Protected Planet","Ia",7
"469",115783,"Massaco","Terra Indígena","Protected Planet","VI",2
"470",115868,"Área De Proteção Ambiental Anhatomirim","Área de Proteção Ambiental","Protected Planet","V",3
"471",115878,"Área De Relevante Interesse Ecológica Serra Da Abelha","Área de Relevante Interesse Ecológico","Protected Planet","IV",4
"472",115891,"Reserva Extrativista Extremo Norte Do Tocantins","Reserva Extrativista","Protected Planet","VI",2
"473",115907,"Área De Relevante Interesse Ecológica Floresta Da Cicuta","Área de Relevante Interesse Ecológico","Protected Planet","IV",4
"474",115976,"Área De Relevante Interesse Ecológica Mata De Santa Genebra","Área de Relevante Interesse Ecológico","Protected Planet","IV",4
"475",115977,"Área De Relevante Interesse Ecológica Matão De Cosmópolis","Área de Relevante Interesse Ecológico","Protected Planet","IV",4
"476",115987,"Área De Relevante Interesse Ecológica Vassununga","Área de Relevante Interesse Ecológico","Protected Planet","IV",4
"477",115992,"Jacaré de São Domingos","Terra Indígena","Protected Planet","VI",2
"478",115993,"Área De Proteção Ambiental Barra Do Rio Mamanguape","Área de Proteção Ambiental","Protected Planet","V",3
"479",116085,"Estação Ecológica De Tamoios","Estação Ecológica","Protected Planet","Ia",7
"480",116096,"Área De Proteção Ambiental De Fernando De Noronha","Área de Proteção Ambiental","Protected Planet","V",3
"481",168214,"Reserva Biológica União","Reserva Biológica","Protected Planet","Ia",7
"482",168273,"Parque Estadual Marinho Da Laje De Santos","Parque","Protected Planet","II",6
"483",198281,"Parque Nacional Viruá","Parque","Protected Planet","II",6
"484",198350,"Floresta Nacional De Humaitá","Floresta","Protected Planet","IV",4
"485",198351,"Parque Nacional Serra Da Mocidade","Parque","Protected Planet","II",6
"486",198352,"Parque Nacional Do Descobrimento","Parque","Protected Planet","II",6
"487",198353,"Parque Nacional Pau Brasil","Parque","Protected Planet","II",6
"488",198355,"Área De Proteção Ambiental Serra Da Ibiapaba","Área de Proteção Ambiental","Protected Planet","V",3
"489",198356,"Área De Proteção Ambiental Chapada Do Araripe","Área de Proteção Ambiental","Protected Planet","V",3
"490",198359,"Floresta Nacional Altamira","Floresta","Protected Planet","IV",4
"491",198360,"Floresta Nacional De Carajás","Floresta","Protected Planet","IV",4
"492",198361,"Floresta Nacional De Itacaiunas","Floresta","Protected Planet","IV",4
"493",198362,"Floresta Nacional De Itaituba I","Floresta","Protected Planet","IV",4
"494",198363,"Floresta Nacional De Itaituba Ii","Floresta","Protected Planet","IV",4
"495",198366,"Parque Nacional Serra Das Confusões","Parque","Protected Planet","II",6
"496",198367,"Área De Proteção Ambiental Ilhas E Várzeas Do Rio Paraná","Área de Proteção Ambiental","Protected Planet","V",3
"497",198369,"Parque Nacional Restinga De Jurubatiba","Parque","Protected Planet","II",6
"498",198374,"Parque Estadual Xixová-Japuí","Parque","Protected Planet","II",6
"499",220239,"Floresta Nacional De Contendas Do Sincorá","Floresta","Protected Planet","IV",4
"500",220241,"Floresta Nacional De Ritápolis","Floresta","Protected Planet","IV",4
"501",313631,"Área De Proteção Ambiental Costa Dos Corais","Área de Proteção Ambiental","Protected Planet","V",3
"502",351711,"Estação Ecológica Da Terra Do Meio","Estação Ecológica","Protected Planet","Ia",7
"503",351712,"Parque Nacional Da Serra Do Pardo","Parque","Protected Planet","II",6
"504",351713,"Reserva Extrativista Riozinho Da Liberdade","Reserva Extrativista","Protected Planet","VI",2
"505",351714,"Floresta Nacional De Anauá","Floresta","Protected Planet","IV",4
"506",351716,"Área De Proteção Ambiental Da Baleia Franca","Área de Proteção Ambiental","Protected Planet","V",3
"507",351717,"Floresta Nacional De Chapecó","Floresta","Protected Planet","IV",4
"508",351718,"Parque Nacional De Saint-Hilaire/Lange","Parque","Protected Planet","II",6
"509",351719,"Reserva Extrativista Mandira","Reserva Extrativista","Protected Planet","VI",2
"510",351720,"Área De Relevante Interesse Ecológica Ilha Ameixal","Área de Relevante Interesse Ecológico","Protected Planet","IV",4
"511",351721,"Área De Relevante Interesse Ecológico Ilhas Queimada Grande E Queimada Pequena","Área de Relevante Interesse Ecológico","Protected Planet","IV",4
"512",351722,"Floresta Nacional De Capão Bonito","Floresta","Protected Planet","IV",4
"513",351723,"Floresta Nacional De Ipanema","Floresta","Protected Planet","IV",4
"514",351725,"Reserva Extrativista Marinha Arraial Do Cabo","Reserva Extrativista","Protected Planet","VI",2
"515",351726,"Floresta Nacional De Lorena","Floresta","Protected Planet","IV",4
"516",351727,"Área De Proteção Ambiental Da Bacia Do Rio São João - Mico Leão","Área de Proteção Ambiental","Protected Planet","V",3
"517",351728,"Estação Ecológica Mico Leão Preto","Estação Ecológica","Protected Planet","Ia",7
"518",351729,"Área De Relevante Interesse Ecológica Pé-De-Gigante","Área de Relevante Interesse Ecológico","Protected Planet","IV",4
"519",351730,"Parque Nacional Da Serra Da Bodoquena","Parque","Protected Planet","II",6
"520",351731,"Floresta Nacional De Pacotuba","Floresta","Protected Planet","IV",4
"521",351732,"Floresta Nacional De Goytacazes","Floresta","Protected Planet","IV",4
"522",351733,"Floresta Nacional De Paraopeba","Floresta","Protected Planet","IV",4
"523",351734,"Monumento Natural Dos Pontões Capixabas","Monumento Natural","Protected Planet","III",5
"524",351735,"Floresta Nacional De Rio Preto","Floresta","Protected Planet","IV",4
"525",351736,"Parque Nacional Das Sempre Vivas","Parque","Protected Planet","II",6
"526",351737,"Reserva Extrativista Corumbau","Reserva Extrativista","Protected Planet","VI",2
"527",351738,"Reserva Biológica Da Mata Escura","Reserva Biológica","Protected Planet","Ia",7
"528",351740,"Floresta Nacional De Brasília","Floresta","Protected Planet","IV",4
"529",351741,"Parque Nacional Cavernas Do Peruaçu","Parque","Protected Planet","II",6
"530",351742,"Área De Proteção Ambiental Das Nascentes Do Rio Vermelho","Área de Proteção Ambiental","Protected Planet","V",3
"531",351743,"Refugio De Vida Silvestre Veredas Do Oeste Baiano","Refugio de Vida Silvestre","Protected Planet","III",5
"532",351744,"Reserva Extrativista Marinha Da Baia De Iguapé","Reserva Extrativista","Protected Planet","VI",2
"533",351745,"Floresta Nacional De Cristópolis","Floresta","Protected Planet","IV",4
